1033307434392398834,47,7426,79,735920,1242105
1033307434392398834,48,7426,79,735920,1242105
1033649348293327642,9,6766,185,639307,663322
1033649348293327642,10,6766,185,639307,663322
1033777976658786034,72,2309,136,458011,1305611
1033777976658786034,73,2309,136,458011,1305611
1034012080321218413,65,5387,28,185880,2053873
1034012080321218413,66,5387,28,185880,2053873
1035051731023786895,63,6537,82,611042,5522012
1035051731023786895,64,6537,82,611042,5522012
1035359668046116800,59,4393,212,113661,4211088
1035359668046116800,60,4393,212,113661,4211088
1035445849162728248,35,1316,289,245516,979086
1035445849162728248,36,1316,289,245516,979086
1036689516731925038,17,6305,269,120594,2548677
1036689516731925038,18,6305,269,120594,2548677
1036723446991373193,62,1499,190,788616,4085851
1036723446991373193,63,1499,190,788616,4085851
1036908915440089420,34,7783,97,888365,1936766
1036908915440089420,35,7783,97,888365,1936766
1037064803576584261,66,7213,117,204536,1912939
1038773063127843267,47,1428,164,47794,684812
1038773063127843267,48,1428,164,47794,684812
1039404226087723044,23,6947,38,600901,5552170
1039404226087723044,24,6947,38,600901,5552170
1039810884505109229,50,1747,129,834655,1502588
1039810884505109229,51,1747,129,834655,1502588
1040210600619814821,22,7506,39,394187,8254898
1040210600619814821,23,7506,39,394187,8254898
1040766049310559320,39,1486,158,12062,9965271
1040766049310559320,40,1486,158,12062,9965271
1040826434915909232,96,6301,243,971231,2350406
1040826434915909232,97,6301,243,971231,2350406
1041006232181419904,34,8889,142,859479,4657083
1041006232181419904,35,8889,142,859479,4657083
1042416244795261278,39,3901,254,282846,638884
1042416244795261278,40,3901,254,282846,638884
1042523677959692618,2,6994,260,987831,3691427
1042899776755421028,67,2525,198,538802,2834758
1042899776755421028,68,2525,198,538802,2834758
1043391328991820189,23,4849,146,849218,1177189
1043391328991820189,24,4849,146,849218,1177189
1043620047062528753,29,2525,165,589810,419492
1043620047062528753,30,2525,165,589810,419492
1044355842392207564,22,8205,107,391417,9679549
1044355842392207564,23,8205,107,391417,9679549
1044492333363978484,82,6489,61,557348,8491017
1044492333363978484,83,6489,61,557348,8491017
1045125700909426787,3,5206,150,794539,3700085
1045125700909426787,4,5206,150,794539,3700085
1045137013212247608,62,8000,68,50363,1920462
1045137013212247608,63,8000,68,50363,1920462
104533956119691243,57,9378,172,23000,7223246
104533956119691243,58,9378,172,23000,7223246
1046314679584031574,1,8277,211,316713,3957299
1046314679584031574,2,8277,211,316713,3957299
1046814443008318856,7,4204,42,916381,3971372
1046814443008318856,8,4204,42,916381,3971372
1046820934570995771,13,8630,107,265138,6075845
1046820934570995771,14,8630,107,265138,6075845
1047795924630726588,86,2002,114,416549,4059906
1047795924630726588,87,2002,114,416549,4059906
1048232328584866993,80,6215,38,794083,7385305
1048232328584866993,81,6215,38,794083,7385305
1049279167802405033,30,3032,276,286886,6741999
1049279167802405033,31,3032,276,286886,6741999
1050083738627963603,31,8241,19,251803,9870561
1050083738627963603,32,8241,19,251803,9870561
1052560595792588904,10,4911,216,18729,7231532
1052560595792588904,11,4911,216,18729,7231532
1052956380390302537,96,7723,62,849389,7988388
1052956380390302537,97,7723,62,849389,7988388
1053684312165478142,1,5698,220,442793,3071990
1053684312165478142,2,5698,220,442793,3071990
1053819355191829340,48,4111,213,949956,691484
1053819355191829340,49,4111,213,949956,691484
1055017133493689295,25,6342,242,695268,9433008
1055017133493689295,26,6342,242,695268,9433008
1055321372036020843,55,5145,255,80197,7419591
1055321372036020843,56,5145,255,80197,7419591
1055793027002266128,46,4490,295,624211,9836557
1055793027002266128,47,4490,295,624211,9836557
1057319289053525273,30,7939,15,218054,9391502
1057319289053525273,31,7939,15,218054,9391502
1057775133488162088,58,1119,34,648085,1393546
1057775133488162088,59,1119,34,648085,1393546
1057791457313424097,51,5099,210,173192,9844617
1057791457313424097,52,5099,210,173192,9844617
105810613489508884,78,6173,293,338831,9340953
105810613489508884,79,6173,293,338831,9340953
1058383920281015710,97,3118,296,116367,1556753
1058383920281015710,98,3118,296,116367,1556753
1059276602427502002,71,6948,197,657917,9833718
1059276602427502002,72,6948,197,657917,9833718
1059609129958752103,41,5904,299,695975,4832837
1059609129958752103,42,5904,299,695975,4832837
1060233984264086882,86,6215,208,893061,4058739
1060233984264086882,87,6215,208,893061,4058739
1060254873452406768,35,3430,47,101330,3404857
1060254873452406768,36,3430,47,101330,3404857
1061475341127174356,20,4553,65,739487,9398147
1061475341127174356,21,4553,65,739487,9398147
1061529615080696732,77,8462,35,582227,3772704
1061529615080696732,78,8462,35,582227,3772704
1063367419893740454,77,4089,54,450021,2782277
1063367419893740454,78,4089,54,450021,2782277
1063874062794823992,41,2991,212,815395,8468912
1063874062794823992,42,2991,212,815395,8468912
1063935515889062215,21,9178,80,663376,4306076
1063935515889062215,22,9178,80,663376,4306076
106455598322298196,65,2173,75,654414,1453390
106455598322298196,66,2173,75,654414,1453390
1065145754117231379,74,6218,30,39367,1238565
1065145754117231379,75,6218,30,39367,1238565
106579734335055822,47,8958,277,55289,7858094
106579734335055822,48,8958,277,55289,7858094
106693997897679784,96,1713,136,176325,4629834
106693997897679784,97,1713,136,176325,4629834
1067830351601936809,4,9196,160,936976,2524006
1067830351601936809,5,9196,160,936976,2524006
1067883015321386746,41,3446,164,581297,3963533
1067883015321386746,42,3446,164,581297,3963533
1068920201502733584,75,2892,189,393584,297317
1068920201502733584,76,2892,189,393584,297317
1069068299325669515,59,4744,70,307237,1501037
1069068299325669515,60,4744,70,307237,1501037
1069140722921215053,87,8835,245,662086,2781475
1069140722921215053,88,8835,245,662086,2781475
1069341352919311717,19,3536,105,523289,3131896
1069341352919311717,20,3536,105,523289,3131896
106947691918338575,40,5718,114,61051,4083967
106947691918338575,41,5718,114,61051,4083967
1072063633450437066,67,8967,88,208351,883707
1072063633450437066,68,8967,88,208351,883707
1072779025268263781,9,7401,166,463022,4221830
1072779025268263781,10,7401,166,463022,4221830
1072965818408650000,17,7538,45,798569,1383633
1072965818408650000,18,7538,45,798569,1383633
1073049039384874790,44,2785,109,908513,5853950
1073049039384874790,45,2785,109,908513,5853950
1073469837269328556,19,2520,150,506594,2886657
1073469837269328556,20,2520,150,506594,2886657
1073780145218039796,71,2056,111,825789,5549704
1073780145218039796,72,2056,111,825789,5549704
107394951198347885,62,7579,16,855071,7087116
107394951198347885,63,7579,16,855071,7087116
1075563914471306411,86,5128,193,810290,1874156
1075563914471306411,87,5128,193,810290,1874156
1075644257208095348,40,3316,269,354044,6445478
1075644257208095348,41,3316,269,354044,6445478
1075957450651523,23,8215,82,651375,341091
1075957450651523,24,8215,82,651375,341091
1076177384918060930,49,7809,64,942886,9395726
1076177384918060930,50,7809,64,942886,9395726
1076252936793337653,24,8567,231,846307,6811124
1076252936793337653,25,8567,231,846307,6811124
1076333522322875421,74,6979,193,607268,4147340
1076333522322875421,75,6979,193,607268,4147340
1076543599487183897,76,9167,6,576241,4124316
1076543599487183897,77,9167,6,576241,4124316
1077233910191236047,8,5599,114,118318,2481478
1077233910191236047,9,5599,114,118318,2481478
107731252980664731,69,8793,205,124639,7076632
107731252980664731,70,8793,205,124639,7076632
1078437529699422672,3,7954,175,414086,9847430
1078437529699422672,4,7954,175,414086,9847430
1079444919512356105,42,2991,57,569271,7579234
1079444919512356105,43,2991,57,569271,7579234
1079720983524297715,74,1862,201,374515,4386080
1079720983524297715,75,1862,201,374515,4386080
1080996427242955874,97,9154,240,471827,1566164
1080996427242955874,98,9154,240,471827,1566164
1082225871288355542,70,6590,193,139612,9714722
1082225871288355542,71,6590,193,139612,9714722
108231624898725543,32,7529,292,176471,3874305
108231624898725543,33,7529,292,176471,3874305
1082526884373179775,1,4814,194,651949,5977790
1082526884373179775,2,4814,194,651949,5977790
1082799309615617256,97,2852,116,748537,95536
1082799309615617256,98,2852,116,748537,95536
1082886314827729179,4,2218,151,50915,8276000
1082886314827729179,5,2218,151,50915,8276000
1083133430087244589,59,8353,70,831576,5689197
1083133430087244589,60,8353,70,831576,5689197
1083377544498305482,3,1161,86,220028,300096
1083377544498305482,4,1161,86,220028,300096
108338060177334574,93,5522,285,214797,3425907
108338060177334574,94,5522,285,214797,3425907
1084108870241554321,40,9155,176,924168,1944747
1084108870241554321,41,9155,176,924168,1944747
1084610653160811420,15,6139,227,62448,6026829
1084610653160811420,16,6139,227,62448,6026829
108553273146852564,55,6535,10,149891,6157413
108553273146852564,56,6535,10,149891,6157413
1085656413412754736,52,3521,195,373716,9927020
1085656413412754736,53,3521,195,373716,9927020
1087197474106308041,18,2182,108,472719,6723651
1087197474106308041,19,2182,108,472719,6723651
1088998046673925886,51,3970,105,778803,2152847
1088998046673925886,52,3970,105,778803,2152847
1089071407586670717,1,3728,216,102360,2723803
1089071407586670717,2,3728,216,102360,2723803
1089420212727463466,7,5072,255,916736,2610042
1089420212727463466,8,5072,255,916736,2610042
1089703167126127463,44,6102,155,26137,9428604
1089703167126127463,45,6102,155,26137,9428604
1089861270756715062,86,2244,279,115241,9211279
1089861270756715062,87,2244,279,115241,9211279
1090933758816945384,51,6564,274,992760,7681838
1090933758816945384,52,6564,274,992760,7681838
1091048312807421381,95,5354,89,339480,8907829
1091048312807421381,96,5354,89,339480,8907829
1091233129712959599,92,3963,123,255184,1524230
1091233129712959599,93,3963,123,255184,1524230
109185133577789916,78,5678,64,837091,5093442
109185133577789916,79,5678,64,837091,5093442
109191483412751008,47,4665,41,837941,3676836
109191483412751008,48,4665,41,837941,3676836
1093564376052441633,44,6472,248,14087,2401244
1093564376052441633,45,6472,248,14087,2401244
1093743655697473932,17,7683,173,169788,6551254
1093743655697473932,18,7683,173,169788,6551254
1095352303463904749,94,3787,2,914850,8219023
1095352303463904749,95,3787,2,914850,8219023
1096564004970768957,79,7791,90,667887,4805773
1096564004970768957,80,7791,90,667887,4805773
1096719470290968147,9,4151,201,974739,5619403
1096719470290968147,10,4151,201,974739,5619403
109812695670598472,32,7131,83,916496,6909700
109812695670598472,33,7131,83,916496,6909700
1100137405452053497,83,2904,41,761057,9925057
1100137405452053497,84,2904,41,761057,9925057
1100312546472561948,5,8212,145,769971,1545575
1100312546472561948,6,8212,145,769971,1545575
1101326175704254690,13,4632,155,826807,9611586
1101326175704254690,14,4632,155,826807,9611586
1101862473546124628,67,8448,273,465851,9811747
1102185113734917807,7,4959,290,514680,1958195
1102185113734917807,8,4959,290,514680,1958195
1102306800060587195,61,3341,85,701778,9944161
1102306800060587195,62,3341,85,701778,9944161
1102585683558186880,21,3668,218,440287,9755954
1102585683558186880,22,3668,218,440287,9755954
110377008640991954,3,7116,210,795939,3736653
110377008640991954,4,7116,210,795939,3736653
1104397282571684033,44,8255,190,360569,8455782
1104397282571684033,45,8255,190,360569,8455782
1106720926889531255,31,4462,265,225444,317055
1106720926889531255,32,4462,265,225444,317055
1106793908062193100,39,5045,173,740204,2671369
1106793908062193100,40,5045,173,740204,2671369
1107702341203807406,3,1655,14,115654,5739171
1107702341203807406,4,1655,14,115654,5739171
1107714871347211213,79,6469,33,54424,8024980
1107714871347211213,80,6469,33,54424,8024980
110812790720083243,32,6616,111,834917,8021021
110812790720083243,33,6616,111,834917,8021021
1109613721980115648,35,1379,98,220590,3081926
1109613721980115648,36,1379,98,220590,3081926
1110213133336654085,53,9011,78,80140,5543953
1110213133336654085,54,9011,78,80140,5543953
1110259726483442322,66,9360,62,128392,1909309
1110259726483442322,67,9360,62,128392,1909309
1110494143767654417,18,1044,272,88833,9853739
1110494143767654417,19,1044,272,88833,9853739
111089847005683523,33,3827,277,707151,1115305
111089847005683523,34,3827,277,707151,1115305
1111886015399032269,95,5505,87,952932,8184207
1111886015399032269,96,5505,87,952932,8184207
1112108173350652841,67,5689,33,942064,2699367
1112108173350652841,68,5689,33,942064,2699367
1112541400662075234,37,5054,132,642486,6377632
1112541400662075234,38,5054,132,642486,6377632
1112861776726018918,17,2989,260,202569,3786367
1112861776726018918,18,2989,260,202569,3786367
1112988191316842710,54,4461,185,81216,7059953
1112988191316842710,55,4461,185,81216,7059953
111316192358958649,65,7166,220,479153,9452431
111316192358958649,66,7166,220,479153,9452431
1113409524892324057,80,7932,141,293166,8411236
1113409524892324057,81,7932,141,293166,8411236
1113580555990040263,55,6966,186,433724,2177848
1113580555990040263,56,6966,186,433724,2177848
1114698076398960450,12,8223,95,581579,6851955
1114698076398960450,13,8223,95,581579,6851955
1115338528819544366,41,4814,246,61313,1206266
1115338528819544366,42,4814,246,61313,1206266
1115419847412770085,14,2838,107,15386,5186295
1115419847412770085,15,2838,107,15386,5186295
1115761048197841980,99,6367,166,943025,2860768
1115761048197841980,100,6367,166,943025,2860768
1117600345624379174,34,6930,54,514712,4420327
1117600345624379174,35,6930,54,514712,4420327
1117637664805379927,89,2332,46,821818,8879030
1117637664805379927,90,2332,46,821818,8879030
1117913973709860477,93,4733,74,437315,5978779
1117913973709860477,94,4733,74,437315,5978779
111817001419287165,85,2802,229,975758,28370
111817001419287165,86,2802,229,975758,28370
1120412138306098481,29,1295,11,942756,3569282
1120412138306098481,30,1295,11,942756,3569282
1121786676948139415,28,4314,276,119524,6610137
1121786676948139415,29,4314,276,119524,6610137
1121902918593821677,22,7288,7,841017,2644551
1121902918593821677,23,7288,7,841017,2644551
1122386440533118880,89,3788,259,57304,8516326
1122386440533118880,90,3788,259,57304,8516326
1123170988084680650,13,3812,161,794509,2610932
1123170988084680650,14,3812,161,794509,2610932
1123597061595074816,83,4199,188,82162,236349
1123597061595074816,84,4199,188,82162,236349
1123601579025018480,85,2093,211,714337,6049340
1123601579025018480,86,2093,211,714337,6049340
1123974247657326466,66,5326,220,541690,8160126
1123974247657326466,67,5326,220,541690,8160126
1124096146483183651,44,8122,275,621005,2992257
1124096146483183651,45,8122,275,621005,2992257
112473992586453771,51,8578,89,365602,576370
112473992586453771,52,8578,89,365602,576370
1125770301560248659,24,2685,288,411362,5861510
1125770301560248659,25,2685,288,411362,5861510
1126183742835526555,32,7960,296,151286,9742455
1126183742835526555,33,7960,296,151286,9742455
1126400353794555697,98,3456,295,675036,7685052
1126400353794555697,99,3456,295,675036,7685052
1126547100259365744,8,5236,272,990877,7422541
1126547100259365744,9,5236,272,990877,7422541
1127140743800266573,70,7472,56,841826,8040514
1127140743800266573,71,7472,56,841826,8040514
1127629650258761722,84,8635,250,325556,1599327
1127629650258761722,85,8635,250,325556,1599327
1127841927713671429,78,4019,278,978613,1918014
1127841927713671429,79,4019,278,978613,1918014
1127970744552085938,61,8992,119,104783,2538007
1127970744552085938,62,8992,119,104783,2538007
1128047646309545791,41,6124,102,842568,7089928
1128047646309545791,42,6124,102,842568,7089928
1129168253438956645,81,6162,199,411811,4630873
1129168253438956645,82,6162,199,411811,4630873
1129526455489164493,81,1397,70,683825,3963429
1129526455489164493,82,1397,70,683825,3963429
1130025851930550190,44,8073,88,925001,7683060
1130025851930550190,45,8073,88,925001,7683060
113020645034734062,8,3701,14,169978,9098821
113020645034734062,9,3701,14,169978,9098821
1130385788890150773,54,3603,157,719248,4478002
1130385788890150773,55,3603,157,719248,4478002
1130848393505300824,63,4301,65,90984,9642865
1130848393505300824,64,4301,65,90984,9642865
1131127702762094523,33,2956,38,878444,9238771
1131127702762094523,34,2956,38,878444,9238771
1132193805290250243,90,5454,12,257491,251551
1132193805290250243,91,5454,12,257491,251551
1132729548068029625,45,1439,133,149649,1569288
1132729548068029625,46,1439,133,149649,1569288
113412203044961317,45,8608,267,190175,4170307
113412203044961317,46,8608,267,190175,4170307
1134303233426004971,80,6793,273,717361,2572835
1134303233426004971,81,6793,273,717361,2572835
113575011966036540,34,4902,181,548226,1295834
113575011966036540,35,4902,181,548226,1295834
1136501309613584010,18,9522,189,183302,5809125
1136501309613584010,19,9522,189,183302,5809125
1136570689435514619,19,5570,68,868699,6427617
1136570689435514619,20,5570,68,868699,6427617
1136726852295826151,21,2720,58,552927,1804921
1136726852295826151,22,2720,58,552927,1804921
1137201852175548710,68,5809,55,253024,36289
1137201852175548710,69,5809,55,253024,36289
1137358668486484557,76,7004,62,801533,6740427
1137358668486484557,77,7004,62,801533,6740427
1138284002554792444,95,6730,213,525354,7586479
1138284002554792444,96,6730,213,525354,7586479
1139300191752511795,74,3774,74,23580,2565458
1139300191752511795,75,3774,74,23580,2565458
1139410210708395190,42,2005,266,654519,7698082
1139410210708395190,43,2005,266,654519,7698082
1139539698810478940,69,7106,166,347168,3764227
1139539698810478940,70,7106,166,347168,3764227
1139691223227997264,3,8754,142,736549,6889646
1139691223227997264,4,8754,142,736549,6889646
1139747779777087847,44,2501,33,771196,1129855
1139747779777087847,45,2501,33,771196,1129855
1140431041708165719,16,8200,143,451203,8092142
1140431041708165719,17,8200,143,451203,8092142
11405690124854145,22,4981,82,587478,9282609
11405690124854145,23,4981,82,587478,9282609
114083162973452397,52,3973,157,299248,1007421
114083162973452397,53,3973,157,299248,1007421
1141400632228331394,26,2578,116,423961,7919985
1141400632228331394,27,2578,116,423961,7919985
1141464378491577235,41,6925,79,698807,405227
1141464378491577235,42,6925,79,698807,405227
1141543295149074207,83,6970,110,539446,611943
1141543295149074207,84,6970,110,539446,611943
1141547164716764060,45,5930,274,993998,6893729
1141547164716764060,46,5930,274,993998,6893729
1141673673040875646,43,2129,193,198922,8675012
1141673673040875646,44,2129,193,198922,8675012
114185941682440596,43,2935,142,939444,3177565
114185941682440596,44,2935,142,939444,3177565
1143598585102339910,34,3229,59,833758,8922254
1143598585102339910,35,3229,59,833758,8922254
1143691723184305265,88,3220,249,344423,2915065
1143691723184305265,89,3220,249,344423,2915065
1143852775017413243,46,1422,95,956948,5716209
1143852775017413243,47,1422,95,956948,5716209
114424954392607157,15,1832,170,446541,2524427
114424954392607157,16,1832,170,446541,2524427
1145892405953814281,77,5359,4,762729,8263590
1145892405953814281,78,5359,4,762729,8263590
1146834635776928268,30,2589,113,640959,3686001
1146834635776928268,31,2589,113,640959,3686001
1148965539521407737,83,2835,181,30128,4240831
1148965539521407737,84,2835,181,30128,4240831
114907157667264592,72,5112,44,653209,6745699
114907157667264592,73,5112,44,653209,6745699
1149615673169798712,53,5147,98,530156,9689580
1149615673169798712,54,5147,98,530156,9689580
1149836155323374796,77,2710,272,242477,7575818
1149836155323374796,78,2710,272,242477,7575818
1150637618959983460,43,7401,242,648053,4855745
1150637618959983460,44,7401,242,648053,4855745
1151949153754343479,69,5420,95,700662,8606895
1151949153754343479,70,5420,95,700662,8606895
1153953947790114017,58,8128,25,615226,6828167
1153953947790114017,59,8128,25,615226,6828167
1153991133314554104,36,6705,210,767927,9779213
1153991133314554104,37,6705,210,767927,9779213
1155321103257312076,37,8163,112,607808,9125325
1155321103257312076,38,8163,112,607808,9125325
1155388098645634134,22,4364,37,799782,7488506
1155388098645634134,23,4364,37,799782,7488506
1155607151590077895,16,2442,165,627679,3605002
115580680562162297,89,3990,235,374975,591441
115580680562162297,90,3990,235,374975,591441
1156369958021942938,70,8073,277,877928,1324156
1156369958021942938,71,8073,277,877928,1324156
1156499971399885397,59,8506,226,666200,8963948
1156499971399885397,60,8506,226,666200,8963948
1156517191699107737,69,7284,36,813146,5220583
1156517191699107737,70,7284,36,813146,5220583
1157604199774491964,37,7028,229,218123,4418362
1157604199774491964,38,7028,229,218123,4418362
1157720870711455910,75,2724,227,979091,7680682
1157720870711455910,76,2724,227,979091,7680682
1160020692231405507,93,4983,177,519461,8445398
1160020692231405507,94,4983,177,519461,8445398
1160921737578742903,36,1366,234,150631,1973822
1160921737578742903,37,1366,234,150631,1973822
1161084384070516701,12,9135,276,890261,4884234
1161084384070516701,13,9135,276,890261,4884234
116124702874090535,44,4339,207,488898,5496295
116124702874090535,45,4339,207,488898,5496295
11624061692288466,46,4859,126,722734,905023
11624061692288466,47,4859,126,722734,905023
1163135604276765577,33,3484,215,733742,9519237
1163135604276765577,34,3484,215,733742,9519237
1163513980368454224,4,2388,110,282020,2281231
1163513980368454224,5,2388,110,282020,2281231
1164684433844389772,19,6612,135,75730,7881012
1164684433844389772,20,6612,135,75730,7881012
1165055873611196336,5,5987,253,570365,4784108
1165055873611196336,6,5987,253,570365,4784108
1166445011467310929,95,2633,256,63175,6088862
1166445011467310929,96,2633,256,63175,6088862
1167491945297519506,70,2190,37,73734,9053402
1167491945297519506,71,2190,37,73734,9053402
1167965214271362496,10,5423,124,372391,1401005
1167965214271362496,11,5423,124,372391,1401005
1168022716153403687,28,7206,46,424955,1060045
1168022716153403687,29,7206,46,424955,1060045
116917847008262672,88,4175,116,604450,699890
116917847008262672,89,4175,116,604450,699890
1171314598418499683,53,9185,186,967279,4328746
1171314598418499683,54,9185,186,967279,4328746
1171559767087626267,15,4645,9,240237,9056968
1171559767087626267,16,4645,9,240237,9056968
1172220818072502068,11,8469,256,434419,8861164
1172220818072502068,12,8469,256,434419,8861164
1172839515864545603,11,6592,292,335107,5379125
1172839515864545603,12,6592,292,335107,5379125
1173227756531850094,19,2877,167,326340,5612065
1173227756531850094,20,2877,167,326340,5612065
1173684998240257838,79,5238,84,46137,8331898
1173684998240257838,80,5238,84,46137,8331898
117425574255609152,64,2989,200,974056,7193134
117425574255609152,65,2989,200,974056,7193134
1174610707221988261,33,3871,121,150822,199395
1174610707221988261,34,3871,121,150822,199395
1174813733604041108,29,5500,9,835819,8738459
1174813733604041108,30,5500,9,835819,8738459
1175228901003661837,27,7565,85,410459,7663703
1175228901003661837,28,7565,85,410459,7663703
117541255042959043,54,6104,141,295278,39672
117541255042959043,55,6104,141,295278,39672
1175413014063222630,3,6381,108,627992,5010187
1175413014063222630,4,6381,108,627992,5010187
1175994512281149707,32,8396,17,508340,3008833
1175994512281149707,33,8396,17,508340,3008833
1176532451540438765,0,5017,255,863973,3147033
1176532451540438765,1,5017,255,863973,3147033
117907746046246302,88,8148,149,48175,6000885
117907746046246302,89,8148,149,48175,6000885
1179643379817070150,93,2018,148,854445,8963243
1179643379817070150,94,2018,148,854445,8963243
1179689727101089991,91,2610,230,170058,3060562
1179689727101089991,92,2610,230,170058,3060562
1179859959766167094,78,2296,283,980487,3161314
1179859959766167094,79,2296,283,980487,3161314
1181879453501859288,26,8146,180,474466,4089252
1181879453501859288,27,8146,180,474466,4089252
1183155937130448890,73,6699,42,914349,7201907
1183155937130448890,74,6699,42,914349,7201907
1184170872211871519,59,2505,53,792337,901555
1184170872211871519,60,2505,53,792337,901555
1184918488691681688,31,6282,15,718191,4160217
1184918488691681688,32,6282,15,718191,4160217
1185943335002852410,72,9193,213,753656,5106235
1185943335002852410,73,9193,213,753656,5106235
1187162326839641585,5,5920,283,592404,7066975
1187162326839641585,6,5920,283,592404,7066975
1187464976356354663,82,7847,257,217252,2904568
1187464976356354663,83,7847,257,217252,2904568
1188232870701758974,43,5900,233,781571,3069025
1188232870701758974,44,5900,233,781571,3069025
1188298229024311534,66,6392,30,805785,8717876
1188298229024311534,67,6392,30,805785,8717876
1188818559415029890,90,7524,257,409922,6274890
1188818559415029890,91,7524,257,409922,6274890
